image,site,max_conf,cluster,confuser_label,confuser_family
force-06_courmettes-160_2024-04-03T09-37-22.jpg,courmettes,0.5865,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-02-07T09-07-37.jpg,courmettes,0.5864,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-01-02T11-50-36.jpg,courmettes,0.5861,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-26T10-51-30.jpg,courmettes,0.586,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T11-07-18.jpg,brison,0.5858,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-20T18-17-42.jpg,courmettes,0.5855,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-03T09-39-02.jpg,courmettes,0.5851,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T09-38-59.jpg,courmettes,0.5851,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T09-38-47.jpg,courmettes,0.5851,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-23T09-44-31.jpg,courmettes,0.585,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-16T08-41-03.jpg,courmettes,0.5843,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-27T14-21-43.jpg,brison,0.5836,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-22T15-27-57.jpg,courmettes,0.5833,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-31T08-47-13.jpg,courmettes,0.5832,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-03-28T09-32-56.jpg,brison,0.5828,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-13T17-30-19.jpg,valbonne,0.5814,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-26T15-29-41.jpg,courmettes,0.5811,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-25T14-23-42.jpg,courmettes,0.5802,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T10-52-18.jpg,courmettes,0.5782,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-27T09-55-55.jpg,courmettes,0.578,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-04-08T19-32-07.jpg,courmettes,0.5774,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-275_2024-04-27T09-51-40.jpg,courmettes,0.5772,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-04-26T11-17-20.jpg,courmettes,0.5765,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-26T11-17-23.jpg,courmettes,0.5765,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-03T09-50-17.jpg,courmettes,0.5763,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-02T10-47-01.jpg,valbonne,0.5762,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-212_2024-09-16T18-46-30.jpg,croix-augas,0.5752,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-06-01T08-55-19.jpg,courmettes,0.575,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T09-20-16.jpg,courmettes,0.5747,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-80_2024-02-24T09-31-00.jpg,courmettes,0.574,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-22T15-11-18.jpg,courmettes,0.5739,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T10-04-48.jpg,courmettes,0.5729,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-20T18-59-43.jpg,courmettes,0.5727,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-04-08T19-30-08.jpg,courmettes,0.5726,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-27T14-21-14.jpg,courmettes,0.5726,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-03-06T16-33-22.jpg,brison,0.5722,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-20T09-42-51.jpg,courmettes,0.5713,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-02-18T11-42-11.jpg,courmettes,0.5713,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-25T17-00-41.jpg,brison,0.5713,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-20_2024-02-15T15-15-47.jpg,brison,0.571,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-08T09-50-48.jpg,courmettes,0.5708,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-08-22T15-29-38.jpg,croix-augas,0.5697,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-8_2024-08-22T15-29-18.jpg,croix-augas,0.5697,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-110_2024-08-26T19-37-28.jpg,croix-augas,0.5694,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-290_2024-09-05T11-17-08.jpg,brison,0.5686,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-02-24T09-33-00.jpg,courmettes,0.5685,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-16T11-27-42.jpg,courmettes,0.5683,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-25T14-24-12.jpg,courmettes,0.568,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-22T14-40-51.jpg,courmettes,0.5676,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-01-09T09-38-12.jpg,courmettes,0.5675,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-09-05T09-50-00.jpg,brison,0.5667,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-02-24T09-31-30.jpg,courmettes,0.5661,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-23T09-15-31.jpg,courmettes,0.5656,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-09T10-20-44.jpg,courmettes,0.5647,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-01-25T17-00-02.jpg,brison,0.5643,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-01-25T17-00-11.jpg,brison,0.5643,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-04-03T08-45-45.jpg,courmettes,0.5637,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-22T14-39-51.jpg,courmettes,0.5634,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-24T14-31-24.jpg,courmettes,0.5631,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-20T18-17-12.jpg,courmettes,0.5627,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-23T10-16-02.jpg,courmettes,0.5626,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-290_2024-09-05T10-26-40.jpg,brison,0.5625,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-01-13T17-24-49.jpg,valbonne,0.5625,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-04-20T19-47-14.jpg,courmettes,0.5624,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-05T10-38-36.jpg,courmettes,0.5616,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-26T11-16-23.jpg,courmettes,0.5615,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-03T10-03-48.jpg,courmettes,0.5608,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-31T08-44-19.jpg,courmettes,0.5603,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-31T08-44-16.jpg,courmettes,0.5603,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-04-20T19-44-14.jpg,courmettes,0.5589,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-03T09-58-47.jpg,courmettes,0.5589,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-161_2024-08-08T11-17-57.jpg,croix-augas,0.5589,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-01-31T08-45-14.jpg,courmettes,0.5588,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-25T13-51-11.jpg,courmettes,0.5583,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T11-26-18.jpg,courmettes,0.558,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-21T14-25-59.jpg,courmettes,0.5575,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-31T08-47-42.jpg,courmettes,0.5575,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-31T08-47-50.jpg,courmettes,0.5575,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-04-08T09-19-18.jpg,courmettes,0.5569,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-01T11-13-18.jpg,brison,0.5567,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-03T08-45-16.jpg,courmettes,0.5551,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-04-20T19-40-18.jpg,courmettes,0.5544,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-08T09-52-17.jpg,courmettes,0.5543,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-21T12-04-52.jpg,courmettes,0.5538,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-02-16T08-41-05.jpg,courmettes,0.5537,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-30T09-18-26.jpg,courmettes,0.5527,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-16T13-46-25.jpg,courmettes,0.5519,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-16T08-36-50.jpg,courmettes,0.551,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-04-08T19-29-37.jpg,courmettes,0.5504,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-04-20T19-43-17.jpg,courmettes,0.5503,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-12T10-01-13.jpg,courmettes,0.5499,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T09-55-47.jpg,courmettes,0.5497,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T08-44-45.jpg,courmettes,0.5497,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-12T12-40-03.jpg,courmettes,0.5497,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-16T08-39-04.jpg,courmettes,0.5493,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-07T09-09-08.jpg,courmettes,0.5492,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-25T14-22-43.jpg,courmettes,0.5491,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-06-20T10-44-00.jpg,courmettes,0.5489,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-04-26T10-58-48.jpg,courmettes,0.5484,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T10-58-52.jpg,courmettes,0.5484,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-02-07T09-07-43.jpg,courmettes,0.5483,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-04-26T10-56-48.jpg,courmettes,0.5482,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-05T09-13-33.jpg,brison,0.5476,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-06T10-24-52.jpg,courmettes,0.5476,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-04-08T19-28-12.jpg,courmettes,0.5475,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-04-20T19-46-18.jpg,courmettes,0.5472,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-16T08-36-48.jpg,courmettes,0.5461,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-23T09-28-30.jpg,courmettes,0.5456,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T11-02-18.jpg,courmettes,0.5456,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-22T14-41-21.jpg,courmettes,0.5454,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-01-20T16-52-42.jpg,brison,0.5448,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-02-16T08-37-06.jpg,courmettes,0.544,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-02-28T10-31-54.jpg,courmettes,0.5424,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-16T08-38-04.jpg,courmettes,0.5415,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-06-20T10-44-30.jpg,courmettes,0.5413,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-04-22T14-42-21.jpg,courmettes,0.5411,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-24T14-25-46.jpg,courmettes,0.5408,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-03-14T14-50-23.jpg,brison,0.5403,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-16T08-36-33.jpg,courmettes,0.5397,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T10-47-19.jpg,courmettes,0.5378,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-03-14T14-49-55.jpg,brison,0.5376,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-161_2024-08-08T11-23-26.jpg,croix-augas,0.5375,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-80_2024-02-24T09-34-00.jpg,courmettes,0.5368,5,broken overcast over ridgelines,cloud
sdis-07_brison-20_2024-01-09T10-46-39.jpg,brison,0.5368,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-01-09T10-20-14.jpg,courmettes,0.5346,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-28T10-34-58.jpg,brison,0.5342,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-16T08-37-34.jpg,courmettes,0.5342,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-28T11-28-15.jpg,brison,0.5342,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-28T11-28-26.jpg,brison,0.5342,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-28T11-28-08.jpg,brison,0.5342,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-25T14-23-13.jpg,courmettes,0.5339,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-20T18-49-13.jpg,courmettes,0.533,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T10-38-53.jpg,brison,0.5318,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-03-06T16-48-09.jpg,brison,0.5317,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-23T09-27-31.jpg,courmettes,0.531,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-28T11-28-32.jpg,brison,0.5292,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-02-24T17-14-50.jpg,brison,0.5285,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-01-10T10-50-10.jpg,courmettes,0.5285,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-28T11-26-03.jpg,brison,0.5284,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-23T09-32-30.jpg,courmettes,0.5284,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-28T09-14-23.jpg,brison,0.528,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-01T11-21-54.jpg,brison,0.5276,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-24T15-13-20.jpg,courmettes,0.5275,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-23T09-32-40.jpg,courmettes,0.5274,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-23T09-27-37.jpg,courmettes,0.5273,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-03-01T11-25-17.jpg,brison,0.5263,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-19T11-35-02.jpg,courmettes,0.5246,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-15T16-27-43.jpg,brison,0.5245,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-01-28T09-05-34.jpg,brison,0.5244,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-11T11-08-38.jpg,courmettes,0.5234,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-02-04T10-22-41.jpg,courmettes,0.5232,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-16T09-49-48.jpg,courmettes,0.523,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-25T13-56-11.jpg,courmettes,0.5229,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-02-18T10-55-30.jpg,courmettes,0.5226,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-09T09-36-17.jpg,courmettes,0.5224,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-04-20T19-45-49.jpg,courmettes,0.5217,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-23T09-25-48.jpg,brison,0.5213,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-03T09-57-19.jpg,courmettes,0.5212,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-02T12-11-58.jpg,courmettes,0.5207,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-04-27T19-26-32.jpg,courmettes,0.5205,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-01-24T14-24-16.jpg,courmettes,0.5204,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T10-36-46.jpg,brison,0.5202,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-03-01T11-10-16.jpg,brison,0.5189,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-16T08-42-04.jpg,courmettes,0.5188,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-16T15-13-20.jpg,courmettes,0.5187,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-01-09T15-46-23.jpg,brison,0.5187,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T10-59-18.jpg,courmettes,0.5187,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-02-24T09-33-30.jpg,courmettes,0.5183,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-02-19T12-07-58.jpg,courmettes,0.5181,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-22T15-40-34.jpg,courmettes,0.5179,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-04-22T14-39-23.jpg,courmettes,0.5171,5,broken overcast over ridgelines,cloud
